timestamp,stationId,temp_value,humidity_value,rainfall_value
2024-07-30 04:59:00+08:00,S107,28.9,81.4,0
2024-07-30 05:59:00+08:00,S107,28.7,81.1,0
2024-07-30 06:59:00+08:00,S107,28.7,79.4,0
2024-07-30 07:59:00+08:00,S107,28.9,80,0
2024-07-30 08:59:00+08:00,S107,28.9,79.5,0
2024-07-30 09:59:00+08:00,S107,29.2,78.9,0
2024-07-30 10:59:00+08:00,S107,29.9,75.2,0
2024-07-30 11:59:00+08:00,S107,30.4,71.9,0
2024-07-30 12:59:00+08:00,S107,30.5,73.5,0
2024-07-30 13:59:00+08:00,S107,30.5,72.2,0
2024-07-30 14:59:00+08:00,S107,30.9,66.8,0
2024-07-30 15:59:00+08:00,S107,30.8,70.1,0
2024-07-30 16:59:00+08:00,S107,30.9,74.1,0
2024-07-30 17:59:00+08:00,S107,30.3,75.1,0
2024-07-30 18:59:00+08:00,S107,30.2,76.4,0
2024-07-30 19:59:00+08:00,S107,29.6,77.6,0
2024-07-30 20:59:00+08:00,S107,29.8,75.7,0
2024-07-30 21:59:00+08:00,S107,29.6,74.8,0
2024-07-30 22:59:00+08:00,S107,28.4,77.8,0
2024-07-30 23:59:00+08:00,S107,29.2,77.9,0
2024-07-31 00:59:00+08:00,S107,29.3,76.6,0
2024-07-31 01:59:00+08:00,S107,29.2,77.7,0
2024-07-31 02:58:00+08:00,S107,29,78.9,0
2024-07-31 03:59:00+08:00,S107,29,79.4,0
2024-07-31 04:59:00+08:00,S107,28.9,79.7,0
2024-07-31 05:59:00+08:00,S107,29,80.8,0
2024-07-31 06:59:00+08:00,S107,29.3,79.8,0
2024-07-31 07:59:00+08:00,S107,29.2,81.4,0
2024-07-31 08:59:00+08:00,S107,29.4,79,0
2024-07-31 09:59:00+08:00,S107,29.8,78.8,0
2024-07-31 10:59:00+08:00,S107,30,75.9,0
2024-07-31 11:59:00+08:00,S107,30.2,71.6,0
2024-07-31 12:59:00+08:00,S107,30.7,72,0
2024-07-31 13:59:00+08:00,S107,28.6,75.8,0
2024-07-31 14:59:00+08:00,S107,29.6,71.3,0
2024-07-31 15:59:00+08:00,S107,30.8,69.1,0
2024-07-31 16:59:00+08:00,S107,29.5,67.9,0
2024-07-31 17:59:00+08:00,S107,27.9,75.4,0
2024-07-31 18:59:00+08:00,S107,27.8,77.1,0
2024-07-31 19:59:00+08:00,S107,28.1,79.1,0
2024-07-31 20:59:00+08:00,S107,27.4,82.3,0
2024-07-31 21:59:00+08:00,S107,27.8,78.7,0
2024-07-31 22:59:00+08:00,S107,27.5,77.3,0
2024-07-31 23:59:00+08:00,S107,27.4,75.7,0
2024-08-01 00:59:00+08:00,S107,27.7,73.4,0
2024-08-01 01:59:00+08:00,S107,27.2,78.5,0
2024-08-01 02:59:00+08:00,S107,27,79.8,0
2024-08-01 03:58:00+08:00,S107,27.1,83.3,0
2024-08-01 04:58:00+08:00,S107,27.1,85.3,0
2024-08-01 05:59:00+08:00,S107,27.1,86.3,0
2024-08-01 06:58:00+08:00,S107,27.4,87.1,0
2024-08-01 07:59:00+08:00,S107,28.2,83.2,0
2024-08-01 08:59:00+08:00,S107,29,78.8,0
2024-08-01 09:59:00+08:00,S107,28.9,79.5,0
2024-08-01 10:59:00+08:00,S107,29,78.5,0
2024-08-01 11:58:00+08:00,S107,29.7,76,0
2024-08-01 12:59:00+08:00,S107,29.9,75,0
2024-08-01 13:59:00+08:00,S107,28.4,66.2,0
2024-08-01 14:59:00+08:00,S107,30,71.7,0
2024-08-01 15:59:00+08:00,S107,29.4,71.6,0
2024-08-01 16:58:00+08:00,S107,29.5,73.7,0
2024-08-01 17:58:00+08:00,S107,29.5,76.4,0
2024-08-01 18:59:00+08:00,S107,29.4,72.9,0
2024-08-01 19:59:00+08:00,S107,29.7,69.7,0
2024-08-01 20:58:00+08:00,S107,29.4,72,0
2024-08-01 21:59:00+08:00,S107,29.4,71.9,0
2024-08-01 22:59:00+08:00,S107,29.4,72.9,0
2024-08-01 23:58:00+08:00,S107,29.3,74.1,0
2024-08-02 00:58:00+08:00,S107,29,75.9,0
2024-08-02 01:59:00+08:00,S107,28.5,81.4,0
2024-08-02 02:58:00+08:00,S107,27.9,84.6,0
2024-08-02 03:59:00+08:00,S107,28.6,83.8,0
2024-08-02 04:59:00+08:00,S107,29,82.8,0
2024-08-02 05:59:00+08:00,S107,28.7,81.7,0
2024-08-02 06:59:00+08:00,S107,28.9,81.2,0
2024-08-02 07:59:00+08:00,S107,28.8,79.8,0
2024-08-02 08:59:00+08:00,S107,28.8,80.9,0
2024-08-02 09:58:00+08:00,S107,29,80.2,0
2024-08-02 10:59:00+08:00,S107,29.1,81,0
2024-08-02 11:59:00+08:00,S107,29.7,77.9,0
2024-08-02 12:59:00+08:00,S107,29.8,74.9,0
2024-08-02 13:59:00+08:00,S107,30.2,73.3,0
2024-08-02 14:59:00+08:00,S107,27.9,75.3,0
2024-08-02 15:59:00+08:00,S107,29.9,69.6,0
2024-08-02 16:59:00+08:00,S107,29.7,63.2,0
2024-08-02 17:59:00+08:00,S107,29.3,67.9,0
2024-08-02 18:59:00+08:00,S107,29.1,77.5,0
2024-08-02 19:58:00+08:00,S107,28.4,81.1,0
2024-08-02 20:59:00+08:00,S107,28.9,77.5,0
2024-08-02 21:59:00+08:00,S107,29.3,78.5,0
2024-08-02 22:58:00+08:00,S107,29.1,77.2,0
2024-08-02 23:59:00+08:00,S107,29,77.3,0
2024-08-03 00:59:00+08:00,S107,29,78.6,0
2024-08-03 01:59:00+08:00,S107,28.9,79.9,0
2024-08-03 02:59:00+08:00,S107,28.8,81,0
2024-08-03 03:59:00+08:00,S107,28.8,81.9,0
2024-08-03 04:59:00+08:00,S107,28.6,82.9,0
2024-08-03 05:59:00+08:00,S107,28.7,83.1,0
2024-08-03 06:59:00+08:00,S107,28.6,82.4,0
2024-08-03 07:59:00+08:00,S107,28.9,80.8,0
2024-08-03 08:59:00+08:00,S107,28.8,80.6,0
2024-08-03 09:59:00+08:00,S107,29.1,80.1,0
2024-08-03 10:58:00+08:00,S107,29.5,73.6,0
2024-08-03 11:59:00+08:00,S107,30.5,69.9,0
2024-08-03 12:59:00+08:00,S107,30.4,67.2,0
2024-08-03 13:58:00+08:00,S107,30.6,69.6,0
2024-08-03 14:59:00+08:00,S107,29.3,67.5,0
2024-08-03 15:58:00+08:00,S107,30.1,57.5,0
2024-08-03 16:58:00+08:00,S107,30.1,68.9,0
2024-08-03 17:59:00+08:00,S107,30.4,67.7,0
2024-08-03 18:59:00+08:00,S107,30.3,68.9,0
2024-08-03 19:59:00+08:00,S107,29.6,73.9,0
2024-08-03 20:59:00+08:00,S107,29.7,78.1,0
2024-08-03 21:59:00+08:00,S107,29.7,79.3,0
2024-08-03 22:59:00+08:00,S107,29.6,77.4,0
2024-08-03 23:59:00+08:00,S107,29.4,78.4,0
2024-08-04 00:59:00+08:00,S107,29.3,81.5,0
2024-08-04 01:58:00+08:00,S107,29.3,82.3,0
2024-08-04 02:58:00+08:00,S107,29,81.7,0
2024-08-04 03:59:00+08:00,S107,28.8,80.4,0
2024-08-04 04:59:00+08:00,S107,28.6,82.6,0
2024-08-04 05:59:00+08:00,S107,28.8,79.9,0
2024-08-04 06:59:00+08:00,S107,28.7,78.8,0
2024-08-04 07:58:00+08:00,S107,29,78.8,0
2024-08-04 08:59:00+08:00,S107,29.1,77.4,0
2024-08-04 09:59:00+08:00,S107,28.1,76.3,0
2024-08-04 10:59:00+08:00,S107,27.3,84.1,0
2024-08-04 11:59:00+08:00,S107,28,81,0
2024-08-04 12:59:00+08:00,S107,27.8,82.1,0
2024-08-04 13:58:00+08:00,S107,27.4,81.6,0
2024-08-04 14:59:00+08:00,S107,27.6,81.5,0
2024-08-04 15:59:00+08:00,S107,25,93.3,2
2024-08-04 16:59:00+08:00,S107,25.5,93.2,0
2024-08-04 17:59:00+08:00,S107,26.1,91.5,0
2024-08-04 18:59:00+08:00,S107,26.5,88.3,0
2024-08-04 19:58:00+08:00,S107,27,86.4,0
2024-08-04 20:59:00+08:00,S107,26.8,89.9,0
2024-08-04 21:59:00+08:00,S107,26.7,90,0
2024-08-04 22:59:00+08:00,S107,26.8,90,0
2024-08-04 23:59:00+08:00,S107,26.7,91,0
2024-08-05 00:57:00+08:00,S107,26.8,89.5,0
2024-08-05 01:59:00+08:00,S107,26.6,91.3,0
2024-08-05 02:59:00+08:00,S107,26.5,92.6,0
2024-08-05 03:59:00+08:00,S107,26.3,92.8,0
2024-08-05 04:59:00+08:00,S107,26.6,91.3,0
2024-08-05 05:59:00+08:00,S107,26.5,91.1,0
2024-08-05 06:59:00+08:00,S107,26.6,89.1,0
2024-08-05 07:59:00+08:00,S107,27.1,86.8,0
2024-08-05 08:59:00+08:00,S107,28,84.1,0
2024-08-05 09:59:00+08:00,S107,26,81.4,0
2024-08-05 10:59:00+08:00,S107,29.4,72.7,0
2024-08-05 11:59:00+08:00,S107,29.3,78.2,0
2024-08-05 12:59:00+08:00,S107,29.7,75.4,0
2024-08-05 13:59:00+08:00,S107,30.1,71.3,0
2024-08-05 14:59:00+08:00,S107,30.6,69.2,0
2024-08-05 15:59:00+08:00,S107,30.2,69.3,0
2024-08-05 16:59:00+08:00,S107,30.7,64.2,0
2024-08-05 17:59:00+08:00,S107,29.6,72,0
2024-08-05 18:59:00+08:00,S107,30.1,63.5,0
2024-08-05 19:59:00+08:00,S107,29.6,72,0
2024-08-05 20:59:00+08:00,S107,29.3,72.7,0
2024-08-05 21:59:00+08:00,S107,29.2,72.6,0
2024-08-05 22:59:00+08:00,S107,29.3,74.5,0
2024-08-05 23:59:00+08:00,S107,29.2,73.9,0
2024-08-06 00:59:00+08:00,S107,29.1,71.9,0
2024-08-06 01:59:00+08:00,S107,28.9,75,0
2024-08-06 02:59:00+08:00,S107,28.7,76.3,0
2024-08-06 03:59:00+08:00,S107,28.6,77.8,0
2024-08-06 04:59:00+08:00,S107,28.4,80,0
2024-08-06 05:59:00+08:00,S107,28.5,79.4,0
2024-08-06 06:59:00+08:00,S107,27.7,84.1,0
2024-08-06 07:59:00+08:00,S107,28.7,77.6,0
2024-08-06 08:59:00+08:00,S107,28.9,76.7,0
2024-08-06 09:59:00+08:00,S107,29,75.8,0
2024-08-06 10:59:00+08:00,S107,29.8,67.2,0
2024-08-06 11:59:00+08:00,S107,30.3,65.4,0
2024-08-06 12:59:00+08:00,S107,30.6,65.8,0
2024-08-06 13:59:00+08:00,S107,28.5,69.2,0
2024-08-06 14:59:00+08:00,S107,28.8,73.9,0
2024-08-06 15:59:00+08:00,S107,30.3,65.1,0
2024-08-06 16:59:00+08:00,S107,29.8,65.5,0
2024-08-06 17:59:00+08:00,S107,30.4,68.4,0
2024-08-06 18:59:00+08:00,S107,29.9,66.9,0
2024-08-06 19:59:00+08:00,S107,29.8,70.5,0
2024-08-06 20:59:00+08:00,S107,29.5,68.9,0
2024-08-06 21:59:00+08:00,S107,29.5,68.7,0
2024-08-06 22:59:00+08:00,S107,29.5,71.1,0
2024-08-06 23:59:00+08:00,S107,29.2,71.8,0
2024-08-07 00:59:00+08:00,S107,29.1,74.2,0
2024-08-07 01:59:00+08:00,S107,28.9,71.4,0
2024-08-07 02:59:00+08:00,S107,28.8,75.6,0
2024-08-07 03:59:00+08:00,S107,28.7,75.9,0
2024-08-07 04:59:00+08:00,S107,29,78.9,0
2024-08-07 05:59:00+08:00,S107,28.7,78.3,0
2024-08-07 06:59:00+08:00,S107,28.7,76.2,0
2024-08-07 07:59:00+08:00,S107,28.6,76.7,0
2024-08-07 08:59:00+08:00,S107,28.9,78,0
2024-08-07 09:59:00+08:00,S107,29.2,77.4,0
2024-08-07 10:59:00+08:00,S107,29.2,77.7,0
2024-08-07 11:59:00+08:00,S107,29.7,77.8,0
2024-08-07 12:59:00+08:00,S107,29.8,72.5,0
2024-08-07 13:59:00+08:00,S107,28.6,70.8,0
2024-08-07 14:59:00+08:00,S107,28.3,76.4,0
2024-08-07 15:59:00+08:00,S107,29.9,60.5,0
2024-08-07 16:59:00+08:00,S107,30.2,65.8,0
2024-08-07 17:59:00+08:00,S107,29.7,70.1,0
2024-08-07 18:59:00+08:00,S107,28.8,75.9,0
2024-08-07 19:59:00+08:00,S107,29.6,71,0
2024-08-07 20:59:00+08:00,S107,29.6,68.9,0
2024-08-07 21:59:00+08:00,S107,29.4,70.5,0
2024-08-07 22:59:00+08:00,S107,29.3,71.6,0
2024-08-07 23:59:00+08:00,S107,29.2,73.6,0
2024-08-08 00:59:00+08:00,S107,29.2,75.9,0
2024-08-08 01:59:00+08:00,S107,29.1,75.8,0
2024-08-08 02:59:00+08:00,S107,28.9,78.9,0
2024-08-08 03:59:00+08:00,S107,28.9,80.8,0
2024-08-08 04:59:00+08:00,S107,28.8,80.5,0
2024-08-08 05:59:00+08:00,S107,28,84.5,0.2
2024-08-08 06:59:00+08:00,S107,28.2,78.4,0
2024-08-08 07:59:00+08:00,S107,29,72,0
2024-08-08 08:59:00+08:00,S107,28.9,81,0
2024-08-08 09:59:00+08:00,S107,29,79.7,0
2024-08-08 10:59:00+08:00,S107,29.1,80.4,0
2024-08-08 11:59:00+08:00,S107,29.2,78.5,0
2024-08-08 12:59:00+08:00,S107,30,71.3,0
2024-08-08 13:59:00+08:00,S107,30.3,69.8,0
2024-08-08 14:59:00+08:00,S107,30.8,63.3,0
2024-08-08 15:59:00+08:00,S107,30.9,68.3,0
2024-08-08 16:59:00+08:00,S107,31.3,55.3,0
2024-08-08 17:59:00+08:00,S107,30.4,71.6,0
2024-08-08 18:59:00+08:00,S107,30.8,60.2,0
2024-08-08 19:59:00+08:00,S107,30.3,69.1,0
2024-08-08 20:59:00+08:00,S107,29.6,75.1,0
2024-08-08 21:59:00+08:00,S107,29.4,78.2,0
2024-08-08 22:59:00+08:00,S107,29.3,78.4,0
2024-08-08 23:59:00+08:00,S107,29.2,78.8,0
2024-08-09 00:59:00+08:00,S107,29.4,80.5,0
2024-08-09 01:59:00+08:00,S107,29.3,81.9,0
2024-08-09 02:59:00+08:00,S107,29,79.7,0
2024-08-09 03:59:00+08:00,S107,28.9,80.8,0
2024-08-09 04:59:00+08:00,S107,29.2,80.3,0
2024-08-09 05:59:00+08:00,S107,27.9,82.9,0.2
2024-08-09 06:59:00+08:00,S107,28.5,76.4,0
2024-08-09 07:59:00+08:00,S107,28.6,81.8,0
2024-08-09 08:59:00+08:00,S107,28.5,82.3,0
2024-08-09 09:59:00+08:00,S107,29.3,78.3,0
2024-08-09 10:59:00+08:00,S107,29.7,79.3,0
2024-08-09 11:59:00+08:00,S107,29.6,76,0
2024-08-09 12:59:00+08:00,S107,29.5,73.4,0
2024-08-09 13:59:00+08:00,S107,29.9,75.2,0
2024-08-09 14:59:00+08:00,S107,29.9,75.2,0
2024-08-09 15:59:00+08:00,S107,30.1,70.2,0
2024-08-09 16:59:00+08:00,S107,27.1,83.6,0
2024-08-09 17:59:00+08:00,S107,26.8,84.1,0
2024-08-09 18:59:00+08:00,S107,27.3,85.3,0
2024-08-09 19:59:00+08:00,S107,28.1,81.5,0
2024-08-09 20:59:00+08:00,S107,28.4,80.2,0
2024-08-09 21:59:00+08:00,S107,28.5,81.9,0
2024-08-09 22:59:00+08:00,S107,28.8,79.6,0
2024-08-09 23:59:00+08:00,S107,29.1,78.4,0
2024-08-10 00:59:00+08:00,S107,28.9,79,0
2024-08-10 01:59:00+08:00,S107,28.8,80.2,0
2024-08-10 02:59:00+08:00,S107,28.3,83.2,0
2024-08-10 03:59:00+08:00,S107,27.8,86.6,0
2024-08-10 04:59:00+08:00,S107,27.8,86.7,0
2024-08-10 05:59:00+08:00,S107,27.5,88.3,0
2024-08-10 06:59:00+08:00,S107,27.5,88.2,0
2024-08-10 07:59:00+08:00,S107,27.8,85.5,0
2024-08-10 08:59:00+08:00,S107,28.8,81,0
2024-08-10 09:59:00+08:00,S107,28,86.9,0
2024-08-10 10:59:00+08:00,S107,29,76.2,0
2024-08-10 11:59:00+08:00,S107,28.2,83.5,0
2024-08-10 12:59:00+08:00,S107,27.9,83.1,0
2024-08-10 13:59:00+08:00,S107,27.1,86.5,0.4
2024-08-10 14:59:00+08:00,S107,26.7,88,0
2024-08-10 15:59:00+08:00,S107,26.3,87.6,0
2024-08-10 16:59:00+08:00,S107,27.6,78.2,0
2024-08-10 17:59:00+08:00,S107,27.9,81.1,0
2024-08-10 18:59:00+08:00,S107,27.9,83.8,0
2024-08-10 19:59:00+08:00,S107,27.8,79.9,0
2024-08-10 20:59:00+08:00,S107,28.6,75.2,0
2024-08-10 21:59:00+08:00,S107,28.8,75.8,0
2024-08-10 22:59:00+08:00,S107,28.8,77.7,0
2024-08-10 23:59:00+08:00,S107,28.9,80.5,0
2024-08-11 00:59:00+08:00,S107,28.8,81.7,0
2024-08-11 01:59:00+08:00,S107,28.7,81.3,0
2024-08-11 02:59:00+08:00,S107,29,80.8,0
2024-08-11 03:59:00+08:00,S107,28.7,83,0
2024-08-11 04:59:00+08:00,S107,28.6,81.8,0
2024-08-11 05:59:00+08:00,S107,27.9,85.8,0
2024-08-11 06:59:00+08:00,S107,27.7,76.7,0
2024-08-11 07:59:00+08:00,S107,27.9,78.3,0
2024-08-11 08:59:00+08:00,S107,27.5,81.9,0
2024-08-11 09:59:00+08:00,S107,27.7,74.3,0
2024-08-11 10:59:00+08:00,S107,28,75.6,0
2024-08-11 11:59:00+08:00,S107,28.8,77.8,0
2024-08-11 12:59:00+08:00,S107,29.1,77.1,0
2024-08-11 13:59:00+08:00,S107,29.8,70.8,0
2024-08-11 14:59:00+08:00,S107,30.3,64.8,0
2024-08-11 15:59:00+08:00,S107,30.1,66.5,0
2024-08-11 16:59:00+08:00,S107,30.2,61.3,0
2024-08-11 17:59:00+08:00,S107,29.9,68.3,0
2024-08-11 18:59:00+08:00,S107,29.6,70.6,0
2024-08-11 19:59:00+08:00,S107,29.5,72.8,0
2024-08-11 20:59:00+08:00,S107,29.1,74.3,0
2024-08-11 21:59:00+08:00,S107,29.1,77.3,0
2024-08-11 22:59:00+08:00,S107,29.1,73.8,0
2024-08-11 23:59:00+08:00,S107,29,76.3,0
2024-08-12 00:59:00+08:00,S107,28.8,75.8,0
2024-08-12 01:59:00+08:00,S107,28.7,74.3,0
2024-08-12 02:59:00+08:00,S107,28.6,75.3,0
2024-08-12 03:59:00+08:00,S107,28.6,76.9,0
2024-08-12 04:59:00+08:00,S107,28.9,75.8,0
2024-08-12 05:59:00+08:00,S107,28.8,75.3,0
2024-08-12 06:59:00+08:00,S107,28.6,78.4,0
2024-08-12 07:59:00+08:00,S107,28.7,78.2,0
2024-08-12 08:59:00+08:00,S107,28.9,77.9,0
2024-08-12 09:59:00+08:00,S107,29.4,75,0
2024-08-12 10:59:00+08:00,S107,29.6,72.6,0
2024-08-12 11:59:00+08:00,S107,30,72.9,0
2024-08-12 12:59:00+08:00,S107,27.4,86,2.4
2024-08-12 13:59:00+08:00,S107,29.2,80.7,0
2024-08-12 14:59:00+08:00,S107,29.2,77.8,0
2024-08-12 15:59:00+08:00,S107,28.7,74.4,0
2024-08-12 16:59:00+08:00,S107,29.1,73.6,0
2024-08-12 17:59:00+08:00,S107,29.8,71.8,0
2024-08-12 18:59:00+08:00,S107,29.3,77,0
2024-08-12 19:59:00+08:00,S107,29.1,75.3,0
2024-08-12 20:59:00+08:00,S107,29.4,75.3,0
2024-08-12 21:59:00+08:00,S107,29.3,76.3,0
2024-08-12 22:59:00+08:00,S107,29.2,77.1,0
2024-08-12 23:59:00+08:00,S107,29.2,76.8,0
2024-08-13 00:59:00+08:00,S107,29.2,75.1,0
2024-08-13 01:59:00+08:00,S107,29.1,75.8,0
2024-08-13 02:59:00+08:00,S107,29,78.2,0
2024-08-13 03:59:00+08:00,S107,28.9,78.4,0
2024-08-13 04:59:00+08:00,S107,29.1,78,0
2024-08-13 05:59:00+08:00,S107,28.8,78,0
2024-08-13 06:59:00+08:00,S107,28.9,79.2,0
2024-08-13 07:59:00+08:00,S107,29,78.3,0
2024-08-13 08:59:00+08:00,S107,29.1,78.9,0
2024-08-13 09:59:00+08:00,S107,29.4,78.1,0
2024-08-13 10:59:00+08:00,S107,29.9,72.7,0
2024-08-13 11:59:00+08:00,S107,30.2,69.9,0
2024-08-13 12:59:00+08:00,S107,30,73.6,0
2024-08-13 13:59:00+08:00,S107,30.5,65.3,0
2024-08-13 14:59:00+08:00,S107,30.7,61.8,0
2024-08-13 15:59:00+08:00,S107,30.6,64.7,0
2024-08-13 16:59:00+08:00,S107,30.4,63.5,0
2024-08-13 17:59:00+08:00,S107,30.3,69.1,0
2024-08-13 18:59:00+08:00,S107,29.9,67.6,0
2024-08-13 19:59:00+08:00,S107,29.6,71.3,0
2024-08-13 20:59:00+08:00,S107,29.5,71.3,0
2024-08-13 21:59:00+08:00,S107,29.4,70.7,0
2024-08-13 22:59:00+08:00,S107,29.4,74.4,0
2024-08-13 23:59:00+08:00,S107,28.9,79.7,0
2024-08-14 00:59:00+08:00,S107,28.8,79.3,0
2024-08-14 01:59:00+08:00,S107,28.9,76.2,0
2024-08-14 02:59:00+08:00,S107,28.6,75.8,0
2024-08-14 03:59:00+08:00,S107,28.7,79,0
2024-08-14 04:59:00+08:00,S107,28.6,80.2,0
2024-08-14 05:59:00+08:00,S107,28.8,79.1,0
2024-08-14 06:59:00+08:00,S107,28.9,80.8,0
2024-08-14 07:59:00+08:00,S107,26.9,87.4,0
2024-08-14 08:59:00+08:00,S107,28.7,76.1,0
2024-08-14 09:59:00+08:00,S107,28.4,82,0
2024-08-14 10:59:00+08:00,S107,27.7,79.9,0
2024-08-14 11:59:00+08:00,S107,28.6,78.7,0
2024-08-14 12:59:00+08:00,S107,29,80,0
2024-08-14 13:59:00+08:00,S107,29.7,74.8,0
2024-08-14 14:59:00+08:00,S107,30.3,71.8,0
2024-08-14 15:59:00+08:00,S107,26.8,88.3,0
2024-08-14 16:59:00+08:00,S107,27.5,84.6,0
2024-08-14 17:59:00+08:00,S107,26.3,88.4,0
2024-08-14 18:59:00+08:00,S107,27.7,83.9,0
2024-08-14 19:59:00+08:00,S107,27.6,84.3,0
2024-08-14 20:59:00+08:00,S107,26.9,86.8,0
2024-08-14 21:59:00+08:00,S107,27,86.5,0
2024-08-14 22:59:00+08:00,S107,27.5,85.5,0
2024-08-14 23:59:00+08:00,S107,28.3,78.4,0
2024-08-15 00:59:00+08:00,S107,28.1,82.1,0
2024-08-15 01:59:00+08:00,S107,28.2,80.5,0
2024-08-15 02:59:00+08:00,S107,26.9,87.4,0
2024-08-15 03:59:00+08:00,S107,27.8,83.5,0
2024-08-15 04:59:00+08:00,S107,28.5,78.7,0
2024-08-15 05:59:00+08:00,S107,28.4,80.9,0
2024-08-15 06:59:00+08:00,S107,28.1,81.5,0
2024-08-15 07:58:00+08:00,S107,28,85.8,0
2024-08-15 08:59:00+08:00,S107,29.5,77.7,0
2024-08-15 09:59:00+08:00,S107,29,79.3,0
2024-08-15 10:59:00+08:00,S107,29.3,79.1,0
2024-08-15 11:59:00+08:00,S107,29.4,80.1,0
2024-08-15 12:59:00+08:00,S107,29.7,76.5,0
2024-08-15 13:59:00+08:00,S107,28.2,73.5,0
2024-08-15 14:59:00+08:00,S107,28,82,0
2024-08-15 15:59:00+08:00,S107,29.5,76.6,0
2024-08-15 16:59:00+08:00,S107,29.3,81,0
2024-08-15 17:59:00+08:00,S107,28.5,81.9,0
2024-08-15 18:59:00+08:00,S107,28.2,78.3,0
2024-08-15 19:59:00+08:00,S107,28.3,80.7,0
2024-08-15 20:59:00+08:00,S107,27.9,82.1,0
2024-08-15 21:59:00+08:00,S107,28.3,80.7,0
2024-08-15 22:59:00+08:00,S107,28.6,81.1,0
2024-08-15 23:59:00+08:00,S107,28.5,83,0
2024-08-16 00:59:00+08:00,S107,28.7,82.9,0
2024-08-16 01:59:00+08:00,S107,28.8,78.1,0
2024-08-16 02:59:00+08:00,S107,28.7,79.1,0
2024-08-16 03:59:00+08:00,S107,28.6,80.9,0
2024-08-16 04:58:00+08:00,S107,28.7,80.5,0
2024-08-16 05:59:00+08:00,S107,28.4,82.9,0
2024-08-16 06:59:00+08:00,S107,28.4,82,0
2024-08-16 07:59:00+08:00,S107,29.1,79.7,0
2024-08-16 08:59:00+08:00,S107,29.1,78.9,0
2024-08-16 09:59:00+08:00,S107,29.2,76.4,0
2024-08-16 10:59:00+08:00,S107,26.9,81.2,0
2024-08-16 11:59:00+08:00,S107,27.4,78.5,0
2024-08-16 12:59:00+08:00,S107,29,74.7,0
2024-08-16 13:59:00+08:00,S107,28.7,77.9,0
2024-08-16 14:59:00+08:00,S107,28.5,78.1,0
2024-08-16 15:59:00+08:00,S107,29.3,74.3,0
2024-08-16 16:59:00+08:00,S107,29.8,72.3,0
2024-08-16 17:59:00+08:00,S107,29.8,73.2,0
2024-08-16 18:59:00+08:00,S107,29.5,75,0
2024-08-16 19:59:00+08:00,S107,29.3,75.9,0
2024-08-16 20:59:00+08:00,S107,28.7,81.8,0
2024-08-16 21:59:00+08:00,S107,28.8,81.6,0
2024-08-16 22:59:00+08:00,S107,28.5,80.5,0
2024-08-16 23:59:00+08:00,S107,28.4,81.9,0
2024-08-17 00:59:00+08:00,S107,28.4,81.5,0
2024-08-17 01:59:00+08:00,S107,28.6,81.9,0
2024-08-17 02:59:00+08:00,S107,28.4,81.1,0
2024-08-17 03:59:00+08:00,S107,28.4,80.8,0
2024-08-17 04:59:00+08:00,S107,28.6,81,0
2024-08-17 05:59:00+08:00,S107,28.7,80.1,0
2024-08-17 06:59:00+08:00,S107,28.7,79.7,0
2024-08-17 07:59:00+08:00,S107,28.8,78.6,0
2024-08-17 08:59:00+08:00,S107,28.9,79.5,0
2024-08-17 09:59:00+08:00,S107,29,78.1,0
2024-08-17 10:59:00+08:00,S107,29.3,79.9,0
2024-08-17 11:59:00+08:00,S107,29.6,79.7,0
2024-08-17 12:59:00+08:00,S107,29.7,77.3,0
2024-08-17 13:59:00+08:00,S107,27.8,83.7,0
2024-08-17 14:59:00+08:00,S107,28.2,79.6,0
2024-08-17 15:59:00+08:00,S107,28.7,79.3,0
2024-08-17 16:59:00+08:00,S107,27.7,81,0
2024-08-17 17:59:00+08:00,S107,26.9,83.5,0
2024-08-17 18:59:00+08:00,S107,26.5,83.3,0
2024-08-17 19:59:00+08:00,S107,27.7,82.4,0
2024-08-17 20:59:00+08:00,S107,27.8,85.4,0
2024-08-17 21:59:00+08:00,S107,27.9,85.6,0
2024-08-17 22:59:00+08:00,S107,29,79.3,0
2024-08-17 23:59:00+08:00,S107,29,79.6,0
2024-08-18 00:59:00+08:00,S107,28.9,80.2,0
2024-08-18 01:59:00+08:00,S107,28.8,78.9,0
2024-08-18 02:59:00+08:00,S107,28.6,80.2,0
2024-08-18 03:59:00+08:00,S107,28.6,80.1,0
2024-08-18 04:59:00+08:00,S107,28.8,79.3,0
2024-08-18 05:59:00+08:00,S107,28.9,78.1,0
2024-08-18 06:59:00+08:00,S107,28.8,79.7,0
2024-08-18 07:59:00+08:00,S107,28.9,79.7,0
2024-08-18 08:59:00+08:00,S107,29.1,78.2,0
2024-08-18 09:59:00+08:00,S107,29.1,78.1,0
2024-08-18 10:59:00+08:00,S107,29.2,78.7,0
2024-08-18 11:59:00+08:00,S107,29.5,78,0
2024-08-18 12:59:00+08:00,S107,29.8,76.5,0
2024-08-18 13:59:00+08:00,S107,30.2,75.7,0
2024-08-18 14:59:00+08:00,S107,29,79.8,0
2024-08-18 15:59:00+08:00,S107,29.4,76.2,0
2024-08-18 16:59:00+08:00,S107,28.3,81,0
2024-08-18 17:59:00+08:00,S107,28.5,79.5,0
2024-08-18 18:59:00+08:00,S107,28.6,80.7,0
